[2023-02-01 01:14:52,160][run.py][line:96][INFO] Epoch:[45/100]	 valid_loss=0.29917	 valid_acc=87.861
[2023-02-01 01:14:57,922][run.py][line:74][INFO] Epoch:[46/100]	 train_loss=1.32714	 train_acc=94.041
[2023-02-01 01:15:03,466][run.py][line:96][INFO] Epoch:[46/100]	 valid_loss=0.26215	 valid_acc=87.283
[2023-02-01 01:15:09,298][run.py][line:74][INFO] Epoch:[47/100]	 train_loss=0.06038	 train_acc=95.078
[2023-02-01 01:15:15,091][run.py][line:96][INFO] Epoch:[47/100]	 valid_loss=0.21975	 valid_acc=85.549
[2023-02-01 01:15:21,039][run.py][line:74][INFO] Epoch:[48/100]	 train_loss=0.11230	 train_acc=91.451
[2023-02-01 01:15:26,621][run.py][line:96][INFO] Epoch:[48/100]	 valid_loss=0.39529	 valid_acc=89.595
[2023-02-01 01:15:32,532][run.py][line:74][INFO] Epoch:[49/100]	 train_loss=0.02966	 train_acc=93.782
[2023-02-01 01:15:38,413][run.py][line:96][INFO] Epoch:[49/100]	 valid_loss=0.41030	 valid_acc=85.549
[2023-02-01 01:15:44,561][run.py][line:74][INFO] Epoch:[50/100]	 train_loss=0.20152	 train_acc=92.746
[2023-02-01 01:15:50,322][run.py][line:96][INFO] Epoch:[50/100]	 valid_loss=0.21258	 valid_acc=82.659
[2023-02-01 01:15:56,327][run.py][line:74][INFO] Epoch:[51/100]	 train_loss=0.01664	 train_acc=97.150
[2023-02-01 01:16:02,480][run.py][line:96][INFO] Epoch:[51/100]	 valid_loss=0.66219	 valid_acc=90.751
[2023-02-01 01:16:08,671][run.py][line:74][INFO] Epoch:[52/100]	 train_loss=0.00798	 train_acc=98.316
[2023-02-01 01:16:14,395][run.py][line:96][INFO] Epoch:[52/100]	 valid_loss=1.01398	 valid_acc=87.283
[2023-02-01 01:16:20,522][run.py][line:74][INFO] Epoch:[53/100]	 train_loss=0.00001	 train_acc=98.446
[2023-02-01 01:16:26,035][run.py][line:96][INFO] Epoch:[53/100]	 valid_loss=0.61463	 valid_acc=91.908
[2023-02-01 01:16:32,229][run.py][line:74][INFO] Epoch:[54/100]	 train_loss=0.01870	 train_acc=98.446
[2023-02-01 01:16:38,107][run.py][line:96][INFO] Epoch:[54/100]	 valid_loss=1.10322	 valid_acc=89.595
[2023-02-01 01:16:43,992][run.py][line:74][INFO] Epoch:[55/100]	 train_loss=0.00185	 train_acc=98.057
[2023-02-01 01:16:49,892][run.py][line:96][INFO] Epoch:[55/100]	 valid_loss=0.33143	 valid_acc=89.595
[2023-02-01 01:16:55,908][run.py][line:74][INFO] Epoch:[56/100]	 train_loss=0.00001	 train_acc=98.057
